fdcId;description;dataType;publicationDate;ndbNumber;;202;203;204;205;205.2;207;208;209;210;211;212;213;214;227;236;243;245;247;248;255;268;269;269.3;287;288;289;291;293;293.3;293.4;295;297;298;301;303;304;305;306;307;308;309;311;312;314;315;316;317;319;320;321;321.1;321.2;322;323;324;325;326;327;328;330;331;332;333;334;335;337;337.1;337.2;338;338.1;338.2;338.3;341;342;343;344;345;346;347;354;371;401;404;405;406;410;415;416;417;418;421;428;429;430;433;436;437;450;451;452;453;454;455;501;502;503;504;505;506;507;508;509;510;511;512;513;514;515;516;517;518;521;526;601;605;606;607;608;609;610;611;612;613;614;615;617;618;619;620;621;624;627;628;629;630;631;632;633;634;635;637;638;639;640;641;642;645;646;647;649;651;652;653;654;662;663;664;665;670;671;672;673;674;675;676;676.1;676.2;681;682;683;685;687;689;693;694;695;697;698;699;710;711;717;718;719;821;822;825;829;830;831;832;833;834;835;836;837;838;839;840;851;852;853;856;858;861;957;958;961
324317;Onion rings, breaded, par fried, frozen, prepared, heated in oven;Foundation;2019-04-01;11296;;0.74;4.52;14.4;36.3;34.0;1.44;288;27.2;1.34;1.2;1.21;0.03;0.71;;;;;;;43.4;1210.0;;4.5;0.0;;;2.4;;;;;;12.6;28.0;1.14;20.4;75.0;135;374;;0.59;;0.081;;0.435;;5.6;;;;;;;0.57;;;;;;;;;;;;;;;;;;;0.98;3.47;1.96;0.0;0.2;0.0;0.0;;;1.6;0.196;0.116;1.57;0.302;0.127;;31.0;;10.7;;;;;;;4.9;0.5;3.3;2.0;36.4;0.0;;;;;;;;;;;;;;;;;;;;;;0.041;2.15;0.0;0.0;0.006;0.012;0.005;0.011;1.45;0.559;0.036;;;;0.005;0.0;0.04;0.0;0.041;0.0;;0.0;;;;;;;;;;;2.87;7.58;;;;0.004;0.014;0.015;0.0;0.008;0.001;0.032;0.004;0.0;0.003;0.012;2.81;6.66;0.0;;;;;;0.047;0.007;;0.01;0.032;;0.0;0.0;0.0;;;;;;;0.0;0.007;0.041;;6.66;;0.906;;0.0;0.005;0.0;0.0;0.0;0.003;0.859;0.0;0.0;0.0;0.0;0.0;;;
324653;Pickles, cucumber, dill or kosher dill;Foundation;2019-04-01;11937;;0.08;0.48;0.43;1.99;;2.44;12.0;;0.0;0.63;0.65;0.0;0.0;;;;;;;94.7;50.0;;1.28;0.0;;;1.0;;;;;;;54.0;0.23;7.1;16.0;112;808;;0.11;;0.026;;0.056;;;;4.0;45.0;;;0.0;0.12;;;;;;;;;;1.0;;0.0;;;199;;;;0.0;0.04;0.0;0.0;0.0;0.0;0.0;;;2.1;0.047;0.057;0.109;0.2;0.034;;8.0;;;0.0;0.0;16.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325036;Cheese, parmesan, grated;Foundation;2019-04-01;1032;;4.63;29.6;28.0;12.4;;7.15;421;;0.0;0.0;0.0;0.0;0.0;;;;;;;22.8;1760.0;;0.07;0.07;;;;;;;;;24.0;884;0.45;34.9;634;184;1750.0;;4.33;;0.04;;0.066;;35.0;228;228;;;;;0.51;;;;;;;;;;;;;;;;;;;0.0;0.01;0.0;0.0;0.0;0.0;0.0;;;;0.027;0.345;0.078;0.457;0.081;;6.0;1.35;14.1;7.1;0.0;1.7;;;;1.7;0.0;4.9;3.1;0.2;4.4;;;;;;;;;;;;;;;;;;;;;87.0;0.896;15.5;0.508;0.435;0.274;0.653;0.745;2.39;7.4;2.67;0.046;;;;0.042;0.0;0.012;0.0;0.05;0.008;;0.015;;;;;;;;;;;6.4;1.2;;;;0.244;0.151;0.009;0.079;0.645;0.0;0.172;0.138;0.0;0.006;0.287;5.79;0.861;0.001;;;;;;0.001;0.045;;0.724;0.172;;0.0;0.001;0.0;;;;;;;0.23;0.045;0.05;;0.999;;0.103;;0.029;0.042;0.008;0.015;0.0;0.006;0.102;0.002;0.027;0.003;0.008;0.0;;;
325198;Cheese, pasteurized process, American, vitamin D fortified;Foundation;2019-04-01;1042;;2.82;18.0;30.6;5.27;;6.59;366;;0.0;0.0;0.0;2.5;0.0;;;;;;;39.6;1530.0;;2.63;0.13;;;;;;;;;27.6;866;0.48;25.1;540;149;1660.0;;2.42;;0.046;;0.038;;20.4;297;300;26.0;;;0.0;0.79;301;0.0;7.5;;7.5;;;;;4.0;;0.0;;;16.0;;;;0.0;0.13;0.04;0.02;0.01;0.06;0.04;;;;0.015;0.247;0.095;0.415;0.056;;;1.45;19.2;10.3;;3.2;;;;2.6;0.7;5.9;4.5;2.7;5.6;;;;;;;;;;;;;;;;;;;;;98.0;1.15;18.1;0.616;0.509;0.333;0.801;0.882;2.93;8.15;3.24;0.046;;;;0.045;0.006;0.021;0.007;0.223;0.012;;0.021;;;;;;;;;;;7.3;1.09;;;;0.311;0.19;0.009;0.104;0.842;0.001;0.2;0.019;0.001;0.009;0.395;6.38;0.808;0.001;;;;;;0.001;0.061;;0.947;0.2;;0.0;0.004;0.018;;;;;;;0.241;0.061;0.223;;0.827;;0.14;;0.035;0.045;0.012;0.021;0.006;0.009;0.138;0.001;0.034;;0.008;;;;
325287;Grapefruit juice, white, canned or bottled, unsweetened;Foundation;2019-04-01;9123;;0.09;0.55;0.7;7.59;;0.29;37.0;;1.17;3.22;3.32;0.0;0.0;1.04;;;;;;90.9;157;;7.72;0.0;;;0.2;;;;;;;16.0;0.07;9.6;17.0;141;1.0;;0.04;;0.032;;0.02;;;;;;;;;0.22;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;39.4;0.062;0.02;0.253;0.28;0.0;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325430;Peaches, yellow, raw;Foundation;2019-04-01;9236;;0.15;0.91;0.27;10.1;9.87;0.43;42.0;0.0;4.76;1.95;1.53;0.0;0.08;;;;;;;88.3;174;;8.39;0.06;;;1.5;;;;0.6;0.9;;4.0;0.34;8.0;22.0;122;13.0;;0.23;;0.078;;0.026;;2.1;;24.0;224;;;0.0;;;;;;;;;;;117;;0.0;;;132;;;;;;;;;;;;;4.1;0.024;0.031;0.806;0.153;0.025;;6.0;;;;0.0;3.0;;;;;;;;;;0.009;0.015;0.016;0.026;0.028;0.009;0.011;0.018;0.014;0.021;0.017;0.012;0.027;0.415;0.054;0.02;0.017;0.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325524;Seeds, sunflower seed kernels, dry roasted, with salt added;Foundation;2019-04-01;12537;;3.96;21.0;56.1;17.1;14.9;4.3;612;1.5;3.14;0.0;0.0;0.0;0.0;;;;;;;1.5;2560.0;;3.14;0.0;;;10.3;;;;;;52.1;78.0;5.21;358;750;689;532;;6.0;;1.83;;2.89;;80.4;;1.0;10.0;;;0.0;19.6;;;;;;;;;;1.0;;0.0;;;42.0;;;;0.99;0.97;0.33;0.05;0.0;0.0;0.0;;;0.0;0.473;0.507;6.96;0.84;0.76;;169;;52.0;0.0;1.4;1.2;;;;6.9;41.7;0.5;3.0;8.7;0.0;;;;;;;;;;;;;;;;;;;;;;0.297;5.36;0.0;0.0;0.0;0.0;0.0;0.022;2.26;2.14;0.182;;;;0.02;0.0;0.543;0.0;;0.0;;0.0;;;;;;;;;;;33.4;13.0;;;;0.009;0.026;0.184;0.0;0.213;0.0;0.084;0.006;0.007;0.0;0.029;33.2;13.0;0.002;0.002;;;;;0.002;0.026;;0.213;0.084;0.0;0.0;0.005;0.0;;;;;;;0.0;0.026;0.146;;13.0;;0.061;0.0;0.0;0.02;0.0;0.0;0.0;0.0;0.059;0.0;0.0;;0.0;0.0;;;
325871;Bread, white, commercially prepared;Foundation;2019-04-01;18069;;1.51;9.43;3.59;49.2;44.8;2.1;270;37.2;0.0;1.44;2.28;0.06;1.56;;;;;;;35.7;1130.0;;5.34;0.0;;;2.3;;;;;;3.45;211;3.36;26.9;113;117;477;;0.88;;0.124;;0.632;;23.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.507;0.24;4.76;0.548;0.092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.035;0.821;0.004;0.001;0.006;0.005;0.013;0.014;0.493;0.252;0.01;;;;0.002;0.0;0.01;0.0;0.011;0.002;;0.0;;;;;;;;;;;0.717;1.87;;;;0.004;0.005;0.004;0.001;0.027;0.0;0.007;0.002;0.0;0.002;0.021;0.682;1.67;0.0;;;;;;0.0;0.002;;0.028;0.007;;0.0;0.0;0.0;;;;;;;0.001;0.002;0.011;;1.67;;0.2;;0.0;0.002;0.002;0.0;0.0;0.002;0.2;0.0;0.0;;0.004;;;;
326196;Kale, frozen, cooked, boiled, drained, without salt;Foundation;2019-04-01;11236;;0.47;2.94;1.21;5.3;;0.73;36.0;;0.16;0.54;0.42;0.0;0.0;;;;;;;89.8;151;;1.12;0.0;;;;;;;;;;150;0.84;25.0;42.0;144;16.0;;0.27;;0.067;;0.542;;;;146;1730.0;;;10.0;1.61;;;;;;;;;;26.0;;0.0;;;4980.0;;;;0.0;0.12;0.0;0.0;0.0;0.0;0.0;;;17.8;0.063;0.14;0.457;0.17;0.063;;65.0;;;0.0;0.0;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326698;Mustard, prepared, yellow;Foundation;2019-04-01;2046;;0.68;4.25;3.38;5.3;6.39;3.37;61.0;0.65;0.2;0.48;0.23;0.0;0.0;;;;;;;83.7;254;;1.42;0.52;;;4.3;;;;;;3.76;63.0;1.59;47.7;108;150;1100.0;;0.64;;0.074;;0.42;;34.0;;4.0;31.0;;;1.0;0.35;;;;;;;;;;27.0;;0.0;;;115;;;;0.01;2.14;0.08;0.03;0.0;0.0;0.0;;;0.4;0.189;0.066;0.561;0.263;0.069;;7.0;;;0.0;0.0;1.5;;;;;;;;;;0.01;0.183;0.16;0.32;0.29;0.083;0.08;0.177;0.147;0.207;0.277;0.13;0.18;0.427;0.793;0.25;0.393;0.223;0.0;;;0.01;0.252;0.0;0.0;0.0;0.005;0.003;0.004;0.138;0.045;0.024;;;;0.0;0.0;0.019;0.0;0.345;0.0;;0.0;;;;;;;;;;;2.59;0.903;;;;0.002;0.002;0.01;0.0;0.004;0.0;0.006;0.0;0.062;0.012;0.009;0.916;0.424;1.26;;;;;;0.0;0.0;;0.004;0.006;;0.0;0.011;0.0;;;;;;;0.0;0.0;0.345;;0.424;;0.444;;0.022;0.0;0.0;0.0;0.0;0.012;0.444;0.022;0.0;0.0;0.0;0.0;;;
